Type,Severity,Risk Score,URL/Location,Payload,Impact,Remediation
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=admin' and substring(password/text(),1,1)='7)","admin' and substring(password/text(),1,1)='7","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=' and substring(password/text(),1,1)='7)","' and substring(password/text(),1,1)='7","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id='=""or')","'=""or'","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=waitfor delay '0:0:20' /*),waitfor delay '0:0:20' /*,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=waitfor delay '0:0:20' --),waitfor delay '0:0:20' --,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=' waitfor delay '0:0:20' /*),' waitfor delay '0:0:20' /*,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=' waitfor delay '0:0:20' --),' waitfor delay '0:0:20' --,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=) waitfor delay '0:0:20' /*),) waitfor delay '0:0:20' /*,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id="" waitfor delay '0:0:20' /*)",""" waitfor delay '0:0:20' /*","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id=) waitfor delay '0:0:20' --),) waitfor delay '0:0:20' --,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/search.php?test=query?id="" waitfor delay '0:0:20' --)",""" waitfor delay '0:0:20' --","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
